ensembl_transcript_id,transcript_length
AT3G55410.1,3679
AT3G55410.2,3855
AT3G55430.1,1944
AT3G55440.1,1638
AT3G55460.1,1276
AT3G55520.1,1017
AT3G55560.1,1858
AT3G55610.1,2745
AT3G55610.2,2008
AT3G55620.1,1282
AT3G55740.1,1807
AT3G55740.2,1771
AT3G55740.3,1930
AT3G55750.1,911
AT3G55770.1,1166
AT3G55770.2,943
AT3G55770.3,1042
AT3G55770.4,1405
AT3G55770.5,1050
AT3G55770.6,1246
AT3G55770.7,1082
AT3G55800.1,1747
AT3G55830.1,1470
AT3G55960.1,1460
AT3G56010.1,1119
AT3G56040.1,3052
AT3G56050.1,2333
AT3G56050.2,2197
AT3G56060.1,2374
AT3G56070.1,1102
AT3G56070.2,961
AT3G56090.1,1277
AT3G56110.1,1506
AT3G56110.4,1158
AT3G56130.1,1385
AT3G56130.2,1510
AT3G56130.3,1514
AT3G56130.4,1396
AT3G56130.5,1475
AT3G56140.1,2801
AT3G56140.2,2649
AT3G56140.3,2604
AT3G56150.1,3325
AT3G56150.2,3064
AT3G56190.1,1654
AT3G56190.2,1489
AT3G56210.2,1522
AT3G56210.4,1564
AT3G56210.5,1616
AT3G56240.1,907
AT3G56240.2,1098
AT3G56240.3,763
AT3G56290.1,1061
AT3G56310.1,1641
AT3G56310.2,1471
AT3G56340.1,830
AT3G56360.1,1416
AT3G56370.1,3515
AT3G56430.1,1840
AT3G56460.1,1400
AT3G56490.1,1031
AT3G56580.1,1604
AT3G56580.2,1397
AT3G56580.3,1369
AT3G56630.1,1812
AT3G56650.1,1356
AT3G56680.1,1559
AT3G56750.1,1710
AT3G56800.1,1143
AT3G56860.1,2554
AT3G56860.10,3430
AT3G56860.11,2959
AT3G56860.2,3050
AT3G56860.4,2568
AT3G56860.6,3403
AT3G56860.7,3291
AT3G56860.8,2929
AT3G56860.9,2680
AT3G56880.1,1463
AT3G56910.1,693
AT3G56940.1,1493
AT3G56940.2,1416
AT3G57000.1,1286
AT3G57020.1,1529
AT3G57020.2,1427
AT3G57030.1,1839
AT3G57040.1,1625
AT3G57040.2,1445
AT3G57050.1,1850
AT3G57050.2,1805
AT3G57050.3,1838
AT3G57050.4,1637
AT3G57050.5,1455
AT3G57070.1,1824
AT3G57080.1,1427
AT3G57090.1,1019
AT3G57090.2,1023
AT3G57150.1,2261
AT3G57180.1,2232
AT3G57190.1,1760
AT3G57280.1,1204
AT3G57290.1,1841
AT3G57300.1,5132
AT3G57300.2,4997
AT3G57300.4,5114
AT3G57320.1,1161
AT3G57340.1,1629
AT3G57340.2,1505
AT3G57400.1,2006
AT3G57410.1,3592
AT3G57410.2,4357
AT3G57410.4,4026
AT3G57410.6,3733
AT3G57410.7,3728
AT3G57450.1,1718
AT3G57490.1,1236
AT3G57520.1,2797
AT3G57520.2,2727
AT3G57520.3,2699
AT3G57530.1,2411
AT3G57530.2,2426
AT3G57550.1,1994
AT3G57550.2,1777
AT3G57550.3,1652
AT3G57560.1,1554
AT3G57610.1,1918
AT3G57650.1,1892
AT3G57785.1,644
AT3G57800.1,1817
AT3G57800.2,1975
AT3G57870.1,1106
AT3G57880.1,3053
AT3G57880.2,2953
AT3G57880.3,3382
AT3G57880.4,3000
AT3G57890.1,2308
AT3G57890.2,2210
AT3G57990.1,1939
AT3G58030.1,2337
AT3G58030.2,2122
AT3G58030.3,1957
AT3G58040.1,1685
AT3G58040.2,2151
AT3G58040.3,2080
AT3G58120.1,1745
AT3G58120.2,1902
AT3G58140.1,1733
AT3G58170.1,951
AT3G58460.1,1668
AT3G58460.2,1512
AT3G58470.1,1029
AT3G58490.1,1625
AT3G58490.2,1539
AT3G58500.1,1508
AT3G58510.1,2348
AT3G58510.2,2509
AT3G58510.3,2438
AT3G58560.1,2428
AT3G58610.1,2150
AT3G58610.2,1986
AT3G58610.3,2133
AT3G58640.1,3365
AT3G58640.2,3269
AT3G58660.1,1595
AT3G58670.1,1334
AT3G58670.2,1414
AT3G58670.3,1481
AT3G58670.4,1427
AT3G58680.1,896
AT3G58700.1,1053
AT3G58730.1,1352
AT3G58850.1,1041
AT3G58970.1,1951
AT3G58990.1,1246
AT3G59020.1,3940
AT3G59020.2,4109
AT3G59040.1,2090
AT3G59040.2,2312
AT3G59050.1,2039
AT3G59060.1,1846
AT3G59060.2,2282
AT3G59060.3,1858
AT3G59060.4,2013
AT3G59090.1,1728
AT3G59090.2,1585
AT3G59090.3,1675
AT3G59090.4,1777
AT3G59280.1,1281
AT3G59280.2,930
AT3G59350.1,2140
AT3G59350.2,1821
AT3G59350.3,1693
AT3G59350.4,1958
AT3G59350.5,1905
AT3G59350.6,1848
AT3G59380.1,1246
AT3G59400.1,1296
AT3G59500.1,1149
AT3G59500.2,1135
AT3G59540.1,595
AT3G59600.1,1019
AT3G59650.1,745
AT3G59650.2,749
AT3G59670.1,2067
AT3G59770.1,5408
AT3G59770.2,5381
AT3G59770.3,5308
AT3G59770.4,5437
AT3G59780.1,2734
AT3G59810.1,729
AT3G59810.2,856
AT3G59810.3,683
AT3G59840.1,721
AT3G59910.1,2501
AT3G59910.2,2618
AT3G59920.1,1866
AT3G59940.1,1584
AT3G59950.1,1905
AT3G59950.2,2228
AT3G59950.4,1623
AT3G59970.1,2116
AT3G59970.2,1708
AT3G59970.3,2078
AT3G59980.1,1177
AT3G59990.1,1621
AT3G59990.2,1761
AT3G59990.3,1594
AT3G59990.4,1844
AT3G60030.1,3634
AT3G60190.1,2398
AT3G60210.1,1003
AT3G60240.2,5440
AT3G60240.3,5573
AT3G60240.4,5526
AT3G60245.1,672
AT3G60250.1,1486
AT3G60250.2,1483
AT3G60250.3,1634
AT3G60260.1,1527
AT3G60260.2,1334
AT3G60260.4,1564
AT3G60300.1,1500
AT3G60300.2,1389
AT3G60320.1,2879
AT3G60340.1,1247
AT3G60340.2,1383
AT3G60370.1,1170
AT3G60370.2,1180
AT3G60390.1,1447
AT3G60500.1,1946
AT3G60500.2,1917
AT3G60500.3,1748
AT3G60500.4,1910
AT3G60520.1,822
AT3G60530.1,1465
AT3G60600.1,1514
AT3G60600.2,1545
AT3G60600.3,1565
AT3G60630.1,2424
AT3G60750.1,3196
AT3G60750.2,2642
AT3G60770.1,915
AT3G60800.1,1646
AT3G60810.1,855
AT3G60810.2,840
AT3G60820.1,1071
AT3G60820.2,1071
AT3G60820.3,915
AT3G60860.1,6214
AT3G60880.1,1472
AT3G60880.2,1600
AT3G60910.1,1132
AT3G60910.2,930
AT3G61050.1,1895
AT3G61050.2,1969
AT3G61070.1,1241
AT3G61070.2,1152
AT3G61070.3,1827
AT3G61080.1,1320
AT3G61080.2,1297
AT3G61100.1,801
AT3G61110.1,723
AT3G61130.1,2718
AT3G61140.1,1976
AT3G61180.1,1803
AT3G61200.1,943
AT3G61210.1,1116
AT3G61220.1,1244
AT3G61220.2,1024
AT3G61220.3,1132
AT3G61240.1,2438
AT3G61240.2,2129
AT3G61260.1,1131
AT3G61430.1,1556
AT3G61430.2,1340
AT3G61440.1,1652
AT3G61440.2,1272
AT3G61440.3,1605
AT3G61440.4,1523
AT3G61460.1,1262
AT3G61470.1,1408
AT3G61550.1,1121
AT3G61580.1,1951
AT3G61600.1,2339
AT3G61600.2,2223
AT3G61640.1,862
AT3G61770.1,1266
AT3G61790.1,1548
AT3G61820.1,2056
AT3G61830.1,2367
AT3G61830.2,2239
AT3G61870.1,1272
AT3G61870.2,1327
AT3G61890.1,1054
AT3G62030.1,1164
AT3G62030.2,1181
AT3G62030.3,1073
AT3G62090.1,1680
AT3G62090.2,1805
AT3G62090.3,1614
AT3G62110.1,2332
AT3G62110.2,2169
AT3G62120.1,1938
AT3G62120.2,1906
AT3G62120.3,1970
AT3G62240.1,2831
AT3G62250.1,992
AT3G62290.1,1022
AT3G62290.2,944
AT3G62290.3,949
AT3G62310.1,2627
AT3G62360.1,4026
AT3G62360.2,4119
AT3G62400.2,646
AT3G62410.1,637
AT3G62420.1,1265
AT3G62450.1,790
AT3G62530.1,940
AT3G62550.1,1152
AT3G62560.1,1100
AT3G62580.1,980
AT3G62630.1,1641
AT3G62650.1,734
AT3G62650.2,742
AT3G62660.1,2240
AT3G62700.1,4973
AT3G62750.1,1695
AT3G62750.2,1806
AT3G62750.8,1731
AT3G62790.1,648
AT3G62820.1,1195
AT3G62830.1,1819
AT3G62830.2,1679
AT3G62840.1,687
AT3G62840.2,684
AT3G62870.1,1196
AT3G62910.1,1620
AT3G62940.1,1374
AT3G62940.2,1390
AT3G62940.3,1501
AT3G62940.4,1725
AT3G62940.5,1427
AT3G62980.1,2648
AT3G63000.1,1669
AT3G63080.1,1143
AT3G63120.1,1045
AT3G63120.2,1838
AT3G63130.1,2182
AT3G63130.2,2109
AT3G63140.1,1529
AT3G63160.1,636
AT3G63190.1,1300
AT3G63200.1,1834
AT3G63210.1,1871
AT3G63260.1,2043
AT3G63260.2,2075
AT3G63310.1,1096
AT3G63390.1,936
AT3G63410.1,1361
AT3G63420.1,1027
AT3G63420.3,1007
AT3G63460.1,3827
AT3G63460.2,3777
AT3G63460.3,3785
AT3G63490.1,1442
AT3G63490.2,1432
AT3G63520.1,1931
AT3G63540.1,1163
AT3G66654.1,1268
AT3G66654.2,1338
AT3G66654.3,1567
AT3G66654.4,1335
AT3G66654.5,1419
AT4G00030.1,724
AT4G00040.1,1366
AT4G00050.1,1759
AT4G00050.2,1572
AT4G00050.3,1244
AT4G00090.1,1759
AT4G00165.1,728
AT4G00165.2,592
AT4G00180.1,1469
AT4G00180.2,1382
AT4G00238.1,1399
AT4G00300.1,1751
AT4G00330.1,1587
AT4G00330.2,1610
AT4G00335.2,1147
AT4G00335.3,1297
AT4G00340.1,3046
AT4G00340.2,2394
AT4G00355.1,1352
AT4G00355.2,1363
AT4G00355.3,1422
AT4G00355.4,1360
AT4G00360.1,2215
AT4G00370.1,2128
AT4G00400.1,1998
AT4G00430.1,1871
AT4G00430.2,1378
AT4G00490.1,2031
AT4G00570.1,2340
AT4G00585.1,739
AT4G00620.1,1862
AT4G00630.1,4242
AT4G00630.2,4006
AT4G00660.1,2847
AT4G00660.2,2809
AT4G00710.1,2803
AT4G00710.2,2774
AT4G00720.1,2424
AT4G00730.1,3398
AT4G00730.2,3287
AT4G00740.1,2935
AT4G00740.2,2479
AT4G00752.1,1759
AT4G00780.1,1464
AT4G00810.1,724
AT4G00810.2,699
AT4G00820.1,2123
AT4G00830.1,1999
AT4G00830.2,2165
AT4G00830.3,1952
AT4G00830.4,2159
AT4G00830.5,2121
AT4G00830.6,1783
AT4G00860.1,700
AT4G00880.1,902
AT4G00895.1,856
AT4G01000.1,1871
AT4G01000.2,1788
AT4G01037.1,1980
AT4G01040.1,1533
AT4G01040.2,1442
AT4G01050.1,1842
AT4G01050.2,2027
AT4G01070.1,2030
AT4G01100.1,1756
AT4G01100.2,1415
AT4G01100.3,2050
AT4G01120.1,1626
AT4G01150.1,858
AT4G01150.2,911
AT4G01210.1,3676
AT4G01290.1,4428
AT4G01290.2,3782
AT4G01310.1,1130
AT4G01320.1,1795
AT4G01320.2,2029
AT4G01320.3,1893
AT4G01330.1,2238
AT4G01330.2,1986
AT4G01330.3,2111
AT4G01370.1,2843
AT4G01395.1,2453
AT4G01560.1,1428
AT4G01590.1,1067
AT4G01590.2,1045
AT4G01590.3,979
AT4G01610.1,1624
AT4G01610.2,1511
AT4G01690.1,1804
AT4G01690.2,1687
AT4G01800.1,3273
AT4G01800.2,3343
AT4G01800.3,3377
AT4G01810.3,3201
AT4G01850.1,1686
AT4G01850.2,1269
AT4G01870.1,2199
AT4G01870.2,2236
AT4G01883.1,1159
AT4G01883.2,1267
AT4G01883.3,1213
AT4G01900.1,1056
AT4G01935.1,952
AT4G01940.1,1115
AT4G01995.1,1082
AT4G01995.2,1185
AT4G01995.3,1069
AT4G02010.1,2815
AT4G02050.1,2021
AT4G02050.2,1808
AT4G02080.1,901
AT4G02130.1,1900
AT4G02130.3,1703
AT4G02230.1,918
AT4G02260.1,3294
AT4G02260.2,3308
AT4G02260.3,3377
AT4G02260.4,3239
AT4G02340.1,1313
AT4G02370.1,1049
AT4G02380.1,943
AT4G02380.2,555
AT4G02380.3,933
AT4G02400.1,2726
AT4G02440.1,1404
AT4G02450.1,1125
AT4G02450.2,1085
AT4G02480.1,4375
AT4G02500.1,1913
AT4G02510.1,5495
AT4G02510.2,5714
AT4G02510.3,5218
AT4G02510.4,6349
AT4G02520.1,1471
AT4G02530.1,1050
AT4G02530.2,998
AT4G02530.3,758
AT4G02570.1,2812
AT4G02570.2,2718
AT4G02570.3,2653
AT4G02570.4,2793
AT4G02580.1,1223
AT4G02590.1,1648
AT4G02590.2,1458
AT4G02600.1,2240
AT4G02600.2,2156
AT4G02620.1,645
AT4G02640.1,1587
AT4G02640.2,1602
AT4G02640.3,1726
AT4G02640.4,1708
AT4G02715.1,2496
AT4G02720.1,1804
AT4G02725.1,2686
AT4G02725.2,2898
AT4G02770.1,1134
AT4G02790.1,1497
AT4G02840.1,792
AT4G02840.2,686
AT4G02860.1,1307
AT4G02890.1,927
AT4G02890.2,977
AT4G02890.3,1499
AT4G02890.4,1340
AT4G02920.1,2183
AT4G02920.2,2169
AT4G02930.1,1887
AT4G02940.1,2394
AT4G02990.1,2073
AT4G02990.2,2008
AT4G03020.1,2173
AT4G03020.2,2005
AT4G03020.3,1976
AT4G03030.1,1886
AT4G03080.1,3258
AT4G03150.1,729
AT4G03190.1,2324
AT4G03210.1,1522
AT4G03210.2,1098
AT4G03260.1,3078
AT4G03260.2,2953
AT4G03260.3,2810
AT4G03260.4,2881
AT4G03280.1,1004
AT4G03280.2,1064
AT4G03390.1,3400
AT4G03390.2,3478
AT4G03400.1,3518
AT4G03400.2,2286
AT4G03410.1,1906
AT4G03410.2,1883
AT4G03415.1,1767
AT4G03415.2,2432
AT4G03415.3,1815
AT4G03420.1,2040
AT4G03520.1,1092
AT4G03520.2,581
AT4G03550.1,6041
AT4G03560.1,2815
AT4G04020.1,1639
AT4G04040.1,2106
AT4G04210.1,1720
AT4G04320.1,1949
AT4G04320.2,1757
AT4G04340.1,3035
AT4G04340.2,2823
AT4G04340.3,3086
AT4G04470.1,1667
AT4G04470.2,627
AT4G04570.1,2341
AT4G04570.2,2554
AT4G04570.3,2836
AT4G04640.1,1528
AT4G04720.1,2077
AT4G04720.2,2189
AT4G04770.1,2100
AT4G04800.1,853
AT4G04830.1,761
AT4G04830.2,687
AT4G04840.1,1036
AT4G04850.1,2992
AT4G04850.2,3026
AT4G04890.1,3286
AT4G04890.2,3178
AT4G04910.1,2758
AT4G04950.1,1891
AT4G05050.1,1100
AT4G05050.2,1337
AT4G05050.3,996
AT4G05090.1,1507
AT4G05150.1,1850
AT4G05160.1,2198
AT4G05180.1,1155
AT4G05180.2,1075
AT4G05320.1,1432
AT4G05320.2,2028
AT4G05320.3,1550
AT4G05320.4,1625
AT4G05320.5,1204
AT4G05320.6,1713
AT4G05320.7,923
AT4G05320.8,1147
AT4G05420.1,3792
AT4G05420.2,3603
AT4G05530.1,1354
AT4G07390.1,1148
AT4G07390.2,1051
AT4G07408.1,632
AT4G07410.1,3501
AT4G07410.2,3031
AT4G07455.1,341
AT4G07825.1,1592
AT4G08230.1,824
AT4G08350.1,3517
AT4G08390.1,1977
AT4G08390.2,1495
AT4G08390.3,1513
AT4G08390.4,1438
AT4G08390.5,1549
AT4G08460.1,1561
AT4G08460.2,1148
AT4G08460.3,1626
AT4G08460.4,1381
AT4G08500.1,2591
AT4G08520.1,1091
AT4G08685.1,750
AT4G08810.1,2146
AT4G08870.1,1469
AT4G08920.1,3018
AT4G08930.1,1356
AT4G08960.1,1749
AT4G08980.1,1891
AT4G08980.2,2388
AT4G08980.3,1516
AT4G08980.4,1497
AT4G08980.5,1084
AT4G09000.1,1305
AT4G09000.2,1458
AT4G09010.1,1279
AT4G09010.2,1337
AT4G09010.3,1284
AT4G09030.1,830
AT4G09040.1,1488
AT4G09040.2,1384
AT4G09150.1,3792
AT4G09150.2,3732
AT4G09160.1,2467
AT4G09160.2,2356
AT4G09160.3,2304
AT4G09200.1,1539
AT4G09310.1,1539
AT4G09320.1,450
AT4G09350.1,1280
AT4G09550.1,574
AT4G09620.1,1208
AT4G09620.2,2259
AT4G09620.3,974
AT4G09650.1,1151
AT4G09670.1,1486
AT4G09720.1,1289
AT4G09720.2,1398
AT4G09720.3,1062
AT4G09720.4,1141
AT4G09720.5,1229
AT4G09720.6,852
AT4G09730.1,2156
AT4G09760.1,1381
AT4G09760.2,1333
AT4G09760.3,1554
AT4G09800.1,802
AT4G09830.1,949
AT4G09890.1,671
AT4G09900.1,1486
AT4G10030.1,1736
AT4G10040.1,815
AT4G10060.1,3040
AT4G10060.2,3305
AT4G10080.1,1597
AT4G10100.1,596
AT4G10100.2,563
AT4G10100.3,599
AT4G10120.1,4482
AT4G10120.2,3489
AT4G10120.3,4581
AT4G10120.4,3760
AT4G10120.5,2790
AT4G10180.1,1932
AT4G10280.1,664
AT4G10300.1,811
AT4G10320.1,3991
AT4G10340.1,1389
AT4G10360.1,1422
AT4G10360.2,1548
AT4G10360.3,1462
AT4G10450.1,968
AT4G10450.2,1498
AT4G10480.1,944
AT4G10480.2,935
AT4G10610.1,1824
AT4G10610.2,1716
AT4G10710.1,3728
AT4G10710.2,4160
AT4G10710.3,3518
AT4G10730.1,2612
AT4G10750.1,1264
AT4G10770.1,2708
AT4G10770.2,2741
AT4G10790.1,1763
AT4G10810.1,848
AT4G10840.1,2302
AT4G10840.2,2248
AT4G10920.1,881
AT4G10920.2,1208
AT4G10970.1,1142
AT4G10970.2,1275
AT4G10970.3,1064
AT4G10970.4,1190
AT4G10970.7,1093
AT4G11010.1,1233
AT4G11090.1,1673
AT4G11100.1,1289
AT4G11100.2,1265
AT4G11150.1,1162
AT4G11160.1,2611
AT4G11160.2,2843
AT4G11160.3,2802
AT4G11175.1,977
AT4G11211.1,483
AT4G11220.1,1539
AT4G11240.1,1475
AT4G11260.1,1601
AT4G11320.1,2338
AT4G11320.2,1632
AT4G11330.1,1786
AT4G11360.1,1009
AT4G11380.1,4001
AT4G11380.2,3002
AT4G11420.1,3485
AT4G11560.1,2038
AT4G11560.2,2116
AT4G11570.1,1531
AT4G11570.2,1861
AT4G11600.1,1027
AT4G11630.1,1087
AT4G11680.1,1697
AT4G11680.2,1773
AT4G11790.1,1759
AT4G11820.1,1917
AT4G11820.2,1828
AT4G11820.3,1570
AT4G11960.1,1487
AT4G11960.2,1433
AT4G12040.1,1746
AT4G12040.2,1276
AT4G12060.1,1119
AT4G12110.1,1467
AT4G12230.1,1580
AT4G12310.1,2425
AT4G12320.1,2941
AT4G12340.1,995
AT4G12390.1,1851
AT4G12420.1,2292
AT4G12420.2,2517
AT4G12560.1,1664
AT4G12560.2,1994
AT4G12560.3,1847
AT4G12590.1,1255
AT4G12600.1,825
AT4G12600.2,954
AT4G12650.1,2583
AT4G12720.1,1653
AT4G12720.2,1777
AT4G12720.3,1441
AT4G12720.4,1391
AT4G12720.5,1845
AT4G12720.6,1312
AT4G12730.1,1854
AT4G12770.1,3261
AT4G12770.2,3193
AT4G12780.1,3320
AT4G12780.2,3188
AT4G12780.3,3295
AT4G12780.4,3516
AT4G12780.5,3494
AT4G12780.6,3413
AT4G12790.1,1491
AT4G12790.2,1365
AT4G12790.3,1145
AT4G12790.4,1216
AT4G12790.5,1099
AT4G12790.6,1524
AT4G12800.1,1075
AT4G12800.2,1049
AT4G12830.1,1490
AT4G12880.1,903
AT4G12970.1,985
AT4G12980.1,1793
AT4G13010.1,1349
AT4G13020.1,2261
AT4G13020.4,2094
AT4G13020.5,1887
AT4G13020.6,2169
AT4G13020.7,2169
AT4G13050.1,1717
AT4G13170.1,2212
AT4G13180.1,1209
AT4G13200.1,867
AT4G13220.1,795
AT4G13250.1,1989
AT4G13250.2,1928
AT4G13270.1,1038
AT4G13340.1,3088
AT4G13350.1,2339
AT4G13350.2,2545
AT4G13430.1,2056
AT4G13460.1,2711
AT4G13460.2,2763
AT4G13510.1,2106
AT4G13520.1,654
AT4G13520.2,520
AT4G13530.1,1914
AT4G13530.2,999
AT4G13550.1,2651
AT4G13550.2,2821
AT4G13550.3,2917
AT4G13590.1,1483
AT4G13590.2,1431
AT4G13615.1,813
AT4G13640.1,1359
AT4G13640.2,1294
AT4G13670.1,1472
AT4G13670.2,1740
AT4G13670.3,1257
AT4G13720.1,924
AT4G13720.2,1053
AT4G13770.1,1909
AT4G13780.1,2955
AT4G13830.1,1696
AT4G13830.2,1448
AT4G13830.3,1652
AT4G13840.1,2056
AT4G13850.1,1196
AT4G13850.2,688
AT4G13850.3,661
AT4G13850.4,616
AT4G13930.1,1873
AT4G13940.1,2192
AT4G13940.2,1913
AT4G13940.3,1898
AT4G14020.1,700
AT4G14030.1,1851
AT4G14030.2,1794
AT4G14040.1,2072
AT4G14070.1,2511
AT4G14100.1,782
AT4G14110.1,884
AT4G14130.1,1207
AT4G14160.1,2770
AT4G14160.2,2933
AT4G14160.3,2691
AT4G14210.1,2290
AT4G14210.2,2226
AT4G14210.3,2074
AT4G14240.1,2060
AT4G14240.2,1895
AT4G14240.3,1625
AT4G14300.1,2760
AT4G14300.2,2538
AT4G14320.1,690
AT4G14320.2,679
AT4G14342.1,716
AT4G14342.2,1089
AT4G14360.1,2433
AT4G14360.2,2849
AT4G14410.1,1696
AT4G14410.2,1472
AT4G14410.3,1474
AT4G14420.1,1055
AT4G14430.1,1416
AT4G14440.1,1345
AT4G14500.1,2167
AT4G14500.2,1944
AT4G14540.1,976
AT4G14550.1,1726
AT4G14550.2,1045
AT4G14560.1,946
AT4G14570.1,2703
AT4G14710.1,1045
AT4G14710.2,955
AT4G14710.3,1031
AT4G14710.4,1020
AT4G14710.5,1030
AT4G14710.6,1069
AT4G14716.1,952
AT4G14716.2,1116
AT4G14740.1,2050
AT4G14740.2,1969
AT4G14740.4,2396
AT4G14800.1,1336
AT4G14800.2,962
AT4G14870.1,855
AT4G14880.1,1496
AT4G14880.2,1366
AT4G14880.3,1455
AT4G14880.4,1458
AT4G14880.5,1691
AT4G14890.1,688
AT4G14900.1,3186
AT4G14910.1,1305
AT4G14930.1,1887
AT4G14930.2,1976
AT4G14960.1,1656
AT4G14960.2,1881
AT4G14965.1,1100
AT4G14965.2,1021
AT4G14990.1,3361
AT4G14990.2,2980
AT4G15000.1,866
AT4G15000.2,561
AT4G15090.1,3111
AT4G15090.2,3182
AT4G15090.3,3526
AT4G15090.4,3320
AT4G15090.5,3272
AT4G15110.1,2143
AT4G15415.1,2622
AT4G15415.2,2511
AT4G15415.3,2696
AT4G15415.4,2546
AT4G15415.5,2678
AT4G15470.1,1218
AT4G15490.1,2051
AT4G15510.1,1193
AT4G15510.2,1547
AT4G15510.3,1229
AT4G15510.4,1179
AT4G15510.5,1137
AT4G15530.1,3002
AT4G15530.2,2977
AT4G15530.3,3026
AT4G15530.4,2963
AT4G15530.5,3015
AT4G15530.6,2908
AT4G15530.7,3134
AT4G15545.1,1522
AT4G15550.1,1738
AT4G15560.1,2960
AT4G15610.1,1285
AT4G15610.2,1703
AT4G15630.1,1032
AT4G15760.1,1626
AT4G15760.2,1560
AT4G15770.1,1050
AT4G15780.1,1065
AT4G15800.1,1209
AT4G15802.1,849
AT4G15880.1,2051
AT4G15880.2,2025
AT4G15900.1,1935
AT4G15910.1,918
AT4G15920.1,1287
AT4G15930.1,797
AT4G15930.2,1169
AT4G15940.1,1044
AT4G16140.1,951
AT4G16140.2,1121
AT4G16141.1,1121
AT4G16143.1,2466
AT4G16143.2,2589
AT4G16150.1,3181
AT4G16155.1,1704
AT4G16180.2,3368
AT4G16190.1,2144
AT4G16210.1,1324
AT4G16330.1,2084
AT4G16330.2,1310
AT4G16340.1,6453
AT4G16340.2,6405
AT4G16360.1,1685
AT4G16370.1,2698
AT4G16380.1,1478
AT4G16380.2,1343
AT4G16380.3,1816
AT4G16380.4,1384
AT4G16390.1,2460
AT4G16410.1,736
AT4G16420.1,2030
AT4G16420.2,2018
AT4G16420.3,1956
AT4G16430.1,1831
AT4G16450.1,904
AT4G16450.2,588
AT4G16490.1,2326
AT4G16500.1,1714
AT4G16500.2,829
AT4G16515.1,578
AT4G16515.2,680
AT4G16520.1,1113
AT4G16520.2,892
AT4G16520.3,1259
AT4G16650.1,2392
AT4G16650.2,2398
AT4G16660.1,3061
AT4G16660.2,3405
AT4G16720.1,999
AT4G16750.1,1207
AT4G16760.1,2596
AT4G16760.2,2389
AT4G16770.1,1717
AT4G16780.1,1333
AT4G16830.1,1605
AT4G16830.2,1486
AT4G16830.3,1591
AT4G16860.1,3699
AT4G16860.2,3420
AT4G16880.1,1193
AT4G16890.1,4897
AT4G16890.2,4367
AT4G16890.3,4321
AT4G16890.4,4208
AT4G16890.5,4287
AT4G16950.1,5254
AT4G16950.2,4994
AT4G16950.3,4926
AT4G16950.4,4893
AT4G16950.5,4544
AT4G16950.6,4415
AT4G16980.1,1157
AT4G16990.1,2731
AT4G16990.10,2633
AT4G16990.11,3228
AT4G16990.12,3148
AT4G16990.13,3133
AT4G16990.14,3220
AT4G16990.16,3073
AT4G16990.17,2656
AT4G16990.2,3483
AT4G16990.3,2918
AT4G16990.5,3303
AT4G16990.6,3578
AT4G16990.7,3498
AT4G16990.8,3105
AT4G16990.9,2898
AT4G17040.1,1683
AT4G17050.1,1235
AT4G17090.1,2103
AT4G17100.1,1706
AT4G17170.1,1158
AT4G17245.1,661
AT4G17270.1,1591
AT4G17300.1,1897
AT4G17300.2,2056
AT4G17330.1,6664
AT4G17330.2,6691
AT4G17330.3,6394
AT4G17340.1,1353
AT4G17390.1,1033
AT4G17460.1,1444
AT4G17486.1,1329
AT4G17486.2,1080
AT4G17510.1,1108
AT4G17520.1,1561
AT4G17530.1,1034
AT4G17560.1,1228
AT4G17570.1,2626
AT4G17570.3,2646
AT4G17600.1,1620
AT4G17640.1,1490
AT4G17640.2,1496
AT4G17730.1,1403
AT4G17730.2,1342
AT4G17770.1,3250
AT4G17770.2,3403
AT4G17790.1,1551
AT4G17810.1,1207
AT4G17830.1,1602
AT4G17830.2,1579
AT4G17840.1,1760
AT4G17870.1,1289
AT4G17880.1,2360
AT4G17890.1,1849
AT4G17890.2,1757
AT4G17900.1,1412
AT4G17900.2,1741
AT4G17940.1,1105
AT4G17950.1,2120
AT4G18010.1,2559
AT4G18010.2,2584
AT4G18020.1,2820
AT4G18020.2,2356
AT4G18020.3,2301
AT4G18020.6,2392
AT4G18030.1,2708
AT4G18040.1,983
AT4G18060.1,2445
AT4G18070.1,1552
AT4G18070.2,1797
AT4G18070.3,1345
AT4G18070.4,1312
AT4G18070.5,1498
AT4G18070.6,1484
AT4G18070.7,1486
AT4G18100.1,821
AT4G18370.1,1423
AT4G18390.1,1897
AT4G18390.2,1569
AT4G18440.1,2072
AT4G18480.1,1608
AT4G18570.1,2309
AT4G18590.1,800
AT4G18670.1,3333
AT4G18700.1,2261
AT4G18710.1,1955
AT4G18730.1,850
AT4G18740.1,1083
AT4G18740.2,990
AT4G18740.3,936
AT4G18740.4,1029
AT4G18810.1,2524
AT4G18810.2,2072
AT4G18905.1,1974
AT4G18905.2,1925
AT4G18930.1,1070
AT4G18970.1,1792
AT4G18970.2,1569
AT4G19003.4,866
AT4G19006.1,1482
AT4G19006.2,1641
AT4G19100.1,839
AT4G19110.1,2565
AT4G19110.2,2544
AT4G19110.3,1522
AT4G19160.1,2241
AT4G19160.2,2215
AT4G19160.3,1743
AT4G19160.4,2434
AT4G19170.1,2261
AT4G19200.1,1189
AT4G19210.1,2356
AT4G19350.1,888
AT4G19410.1,1475
AT4G19410.2,1933
AT4G19450.1,2050
AT4G19450.2,2092
AT4G19490.1,3793
